No,Comb,DistanceNu,DistanceFu,tSNR,rSINRFu,rSINRNu,cGainFu,cGainNu,SumRate,OutageFu,OutageNu,BERFu,BerNu
1044,c2d4,7.071,21.2132,-74,0.03649951,0.988644857,4.9124E-06,0.0004015,0.913135191,1,0.9516,0.4114,0.2245
1045,c3a1,7.071,21.2132,-74,0.035728975,0.997359559,4.8888E-06,0.000403052,0.899491571,1,0.954,0.4072,0.222
1046,c3a2,7.071,15.811,-74,0.110594115,0.988092691,1.58107E-05,0.000403975,0.999299482,1,0.9482,0.343,0.2258
1047,c3a3,7.071,15.811,-74,0.111759452,0.999839154,1.58743E-05,0.00039551,1.005988449,1,0.9494,0.3474,0.2172
1048,c3a4,7.071,21.2132,-74,0.03617771,1.01187061,4.9496E-06,0.000403517,0.910582595,1,0.9483,0.4048,0.219
1049,c3b1,7.071,15.811,-74,0.112623529,0.982261981,1.59749E-05,0.000396647,1.003691445,1,0.9505,0.3451,0.2216
1050,c3b4,7.071,15.811,-74,0.112469043,1.00439799,1.59771E-05,0.000395508,1.004203685,1,0.947,0.3478,0.2194
1051,c3c1,7.071,15.811,-74,0.109941037,1.000232825,1.60552E-05,0.0004059,1.013736725,1,0.9539,0.3542,0.2212
1052,c3c4,7.071,15.811,-74,0.111011642,0.991844551,1.60065E-05,0.000405204,1.007854413,1,0.9494,0.3427,0.2217
1053,c3d1,7.071,21.2132,-74,0.036011697,1.010167781,4.9691E-06,0.000396236,0.916539555,1,0.9511,0.4095,0.2202
1054,c3d2,7.071,15.811,-74,0.112799902,0.993920872,0.000016043,0.000394561,1.003965488,1,0.9467,0.3394,0.2186
1055,c3d3,7.071,15.811,-74,0.111941029,1.004864765,1.60417E-05,0.00039778,1.009863702,1,0.9501,0.3446,0.2141
1056,c3d4,7.071,21.2132,-74,0.03649951,0.988644857,4.9124E-06,0.0004015,0.913135191,1,0.9516,0.4114,0.2245
1057,b2a1,7.071,21.2132,-69,0.107651199,3.153927852,4.8888E-06,0.000403052,1.841080102,1,0.6188,0.3458,0.1078
1058,b2a2,7.071,15.811,-69,0.306153802,3.124623444,1.58107E-05,0.000403975,2.064721939,0.9809,0.611,0.2608,0.1054
1059,b2a3,7.071,15.811,-69,0.308819221,3.161769019,1.58743E-05,0.00039551,2.078346677,0.9815,0.6113,0.2649,0.1064
1060,b2a4,7.071,21.2132,-69,0.108896842,3.199815824,4.9496E-06,0.000403517,1.858470875,1,0.6099,0.3409,0.1046
1061,b2b1,7.071,15.811,-69,0.311217358,3.106185118,1.59749E-05,0.000396647,2.074797731,0.9804,0.6221,0.2629,0.1025
1062,b2b4,7.071,15.811,-69,0.310772046,3.176185326,1.59771E-05,0.000395508,2.072647391,0.9809,0.6058,0.2639,0.1144
1063,b2c1,7.071,15.811,-69,0.304962975,3.163013916,1.60552E-05,0.0004059,2.089090465,0.9809,0.6187,0.2734,0.1001
1064,b2c4,7.071,15.811,-69,0.307044517,3.136487864,1.60065E-05,0.000405204,2.078848886,0.983,0.6138,0.2678,0.106
1065,b2d1,7.071,21.2132,-69,0.108450555,3.194431006,4.9691E-06,0.000396236,1.866761452,1,0.6195,0.3472,0.1081
1066,b2d2,7.071,15.811,-69,0.312008644,3.14305377,0.000016043,0.000394561,2.07485866,0.9824,0.6071,0.2552,0.1066
1067,b2d3,7.071,15.811,-69,0.309716457,3.177661398,1.60417E-05,0.00039778,2.082132128,0.9797,0.6089,0.2609,0.101
1068,b2d4,7.071,21.2132,-69,0.109955874,3.126369544,4.9124E-06,0.0004015,1.860310345,1,0.612,0.3527,0.1121
1069,b3a1,7.071,21.2132,-69,0.107651199,3.153927852,4.8888E-06,0.000403052,1.841080102,1,0.6188,0.3458,0.1078
1070,b3a2,7.071,15.811,-69,0.306153802,3.124623444,1.58107E-05,0.000403975,2.064721939,0.9809,0.611,0.2608,0.1054
1071,b3a3,7.071,15.811,-69,0.308819221,3.161769019,1.58743E-05,0.00039551,2.078346677,0.9815,0.6113,0.2649,0.1064
1072,b3a4,7.071,21.2132,-69,0.108896842,3.199815824,4.9496E-06,0.000403517,1.858470875,1,0.6099,0.3409,0.1046
1073,b3b1,7.071,15.811,-69,0.311217358,3.106185118,1.59749E-05,0.000396647,2.074797731,0.9804,0.6221,0.2629,0.1025
1074,b3b4,7.071,15.811,-69,0.310772046,3.176185326,1.59771E-05,0.000395508,2.072647391,0.9809,0.6058,0.2639,0.1144
1075,b3c1,7.071,15.811,-69,0.304962975,3.163013916,1.60552E-05,0.0004059,2.089090465,0.9809,0.6187,0.2734,0.1001
1076,b3c4,7.071,15.811,-69,0.307044517,3.136487864,1.60065E-05,0.000405204,2.078848886,0.983,0.6138,0.2678,0.106
1077,b3d1,7.071,21.2132,-69,0.108450555,3.194431006,4.9691E-06,0.000396236,1.866761452,1,0.6195,0.3472,0.1081
1078,b3d2,7.071,15.811,-69,0.312008644,3.14305377,0.000016043,0.000394561,2.07485866,0.9824,0.6071,0.2552,0.1066
1079,b3d3,7.071,15.811,-69,0.309716457,3.177661398,1.60417E-05,0.00039778,2.082132128,0.9797,0.6089,0.2609,0.101
1080,b3d4,7.071,21.2132,-69,0.109955874,3.126369544,4.9124E-06,0.0004015,1.860310345,1,0.612,0.3527,0.1121
1081,c2a1,7.071,21.2132,-69,0.107651199,3.153927852,4.8888E-06,0.000403052,1.841080102,1,0.6188,0.3458,0.1078
1082,c2a2,7.071,15.811,-69,0.306153802,3.124623444,1.58107E-05,0.000403975,2.064721939,0.9809,0.611,0.2608,0.1054
1083,c2a3,7.071,15.811,-69,0.308819221,3.161769019,1.58743E-05,0.00039551,2.078346677,0.9815,0.6113,0.2649,0.1064
1084,c2a4,7.071,21.2132,-69,0.108896842,3.199815824,4.9496E-06,0.000403517,1.858470875,1,0.6099,0.3409,0.1046
1085,c2b1,7.071,15.811,-69,0.311217358,3.106185118,1.59749E-05,0.000396647,2.074797731,0.9804,0.6221,0.2629,0.1025
1086,c2b4,7.071,15.811,-69,0.310772046,3.176185326,1.59771E-05,0.000395508,2.072647391,0.9809,0.6058,0.2639,0.1144
1087,c2c1,7.071,15.811,-69,0.304962975,3.163013916,1.60552E-05,0.0004059,2.089090465,0.9809,0.6187,0.2734,0.1001
1088,c2c4,7.071,15.811,-69,0.307044517,3.136487864,1.60065E-05,0.000405204,2.078848886,0.983,0.6138,0.2678,0.106
1089,c2d1,7.071,21.2132,-69,0.108450555,3.194431006,4.9691E-06,0.000396236,1.866761452,1,0.6195,0.3472,0.1081
1090,c2d2,7.071,15.811,-69,0.312008644,3.14305377,0.000016043,0.000394561,2.07485866,0.9824,0.6071,0.2552,0.1066
1091,c2d3,7.071,15.811,-69,0.309716457,3.177661398,1.60417E-05,0.00039778,2.082132128,0.9797,0.6089,0.2609,0.101
1092,c2d4,7.071,21.2132,-69,0.109955874,3.126369544,4.9124E-06,0.0004015,1.860310345,1,0.612,0.3527,0.1121
1093,c3a1,7.071,21.2132,-69,0.107651199,3.153927852,4.8888E-06,0.000403052,1.841080102,1,0.6188,0.3458,0.1078
1094,c3a2,7.071,15.811,-69,0.306153802,3.124623444,1.58107E-05,0.000403975,2.064721939,0.9809,0.611,0.2608,0.1054
1095,c3a3,7.071,15.811,-69,0.308819221,3.161769019,1.58743E-05,0.00039551,2.078346677,0.9815,0.6113,0.2649,0.1064
1096,c3a4,7.071,21.2132,-69,0.108896842,3.199815824,4.9496E-06,0.000403517,1.858470875,1,0.6099,0.3409,0.1046
1097,c3b1,7.071,15.811,-69,0.311217358,3.106185118,1.59749E-05,0.000396647,2.074797731,0.9804,0.6221,0.2629,0.1025
1098,c3b4,7.071,15.811,-69,0.310772046,3.176185326,1.59771E-05,0.000395508,2.072647391,0.9809,0.6058,0.2639,0.1144
1099,c3c1,7.071,15.811,-69,0.304962975,3.163013916,1.60552E-05,0.0004059,2.089090465,0.9809,0.6187,0.2734,0.1001
1100,c3c4,7.071,15.811,-69,0.307044517,3.136487864,1.60065E-05,0.000405204,2.078848886,0.983,0.6138,0.2678,0.106
1101,c3d1,7.071,21.2132,-69,0.108450555,3.194431006,4.9691E-06,0.000396236,1.866761452,1,0.6195,0.3472,0.1081
1102,c3d2,7.071,15.811,-69,0.312008644,3.14305377,0.000016043,0.000394561,2.07485866,0.9824,0.6071,0.2552,0.1066
1103,c3d3,7.071,15.811,-69,0.309716457,3.177661398,1.60417E-05,0.00039778,2.082132128,0.9797,0.6089,0.2609,0.101
1104,c3d4,7.071,21.2132,-69,0.109955874,3.126369544,4.9124E-06,0.0004015,1.860310345,1,0.612,0.3527,0.1121
1105,b2a1,7.071,21.2132,-64,0.298861796,9.973595587,4.8888E-06,0.000403052,3.238082878,0.9807,0.261,0.2671,0.0417
1106,b2a2,7.071,15.811,-64,0.719165531,9.880926914,1.58107E-05,0.000403975,3.614250193,0.7169,0.2567,0.1769,0.039
1107,b2a3,7.071,15.811,-64,0.72339866,9.998391535,1.58743E-05,0.00039551,3.635521335,0.7103,0.2545,0.1828,0.0399
1108,b2a4,7.071,21.2132,-64,0.301708111,10.1187061,4.9496E-06,0.000403517,3.260188302,0.9825,0.2587,0.2648,0.0394
1109,b2b1,7.071,15.811,-64,0.728951286,9.822619808,1.59749E-05,0.000396647,3.631569544,0.7089,0.2689,0.1804,0.0386
1110,b2b4,7.071,15.811,-64,0.728168833,10.0439799,1.59771E-05,0.000395508,3.624825676,0.7067,0.2511,0.1764,0.0441
1111,b2c1,7.071,15.811,-64,0.718185958,10.00232824,1.60552E-05,0.0004059,3.648374572,0.7145,0.269,0.1854,0.04
1112,b2c4,7.071,15.811,-64,0.720080551,9.918445505,1.60065E-05,0.000405204,3.633957618,0.7218,0.2604,0.1818,0.0434
1113,b2d1,7.071,21.2132,-64,0.300751475,10.10167781,4.9691E-06,0.000396236,3.270321766,0.981,0.2611,0.2651,0.0378
1114,b2d2,7.071,15.811,-64,0.731384063,9.939208722,0.000016043,0.000394561,3.630563739,0.7188,0.2557,0.1724,0.0418
1115,b2d3,7.071,15.811,-64,0.726598176,10.04864765,1.60417E-05,0.00039778,3.638097625,0.7067,0.2534,0.1764,0.0382
1116,b2d4,7.071,21.2132,-64,0.30510302,9.886448566,4.9124E-06,0.0004015,3.260804444,0.9814,0.2583,0.2695,0.0423
1117,b3a1,7.071,21.2132,-64,0.298861796,9.973595587,4.8888E-06,0.000403052,3.238082878,0.9807,0.261,0.2671,0.0417
1118,b3a2,7.071,15.811,-64,0.719165531,9.880926914,1.58107E-05,0.000403975,3.614250193,0.7169,0.2567,0.1769,0.039
1119,b3a3,7.071,15.811,-64,0.72339866,9.998391535,1.58743E-05,0.00039551,3.635521335,0.7103,0.2545,0.1828,0.0399
1120,b3a4,7.071,21.2132,-64,0.301708111,10.1187061,4.9496E-06,0.000403517,3.260188302,0.9825,0.2587,0.2648,0.0394
1121,b3b1,7.071,15.811,-64,0.728951286,9.822619808,1.59749E-05,0.000396647,3.631569544,0.7089,0.2689,0.1804,0.0386
1122,b3b4,7.071,15.811,-64,0.728168833,10.0439799,1.59771E-05,0.000395508,3.624825676,0.7067,0.2511,0.1764,0.0441
1123,b3c1,7.071,15.811,-64,0.718185958,10.00232824,1.60552E-05,0.0004059,3.648374572,0.7145,0.269,0.1854,0.04
1124,b3c4,7.071,15.811,-64,0.720080551,9.918445505,1.60065E-05,0.000405204,3.633957618,0.7218,0.2604,0.1818,0.0434
1125,b3d1,7.071,21.2132,-64,0.300751475,10.10167781,4.9691E-06,0.000396236,3.270321766,0.981,0.2611,0.2651,0.0378
1126,b3d2,7.071,15.811,-64,0.731384063,9.939208722,0.000016043,0.000394561,3.630563739,0.7188,0.2557,0.1724,0.0418
1127,b3d3,7.071,15.811,-64,0.726598176,10.04864765,1.60417E-05,0.00039778,3.638097625,0.7067,0.2534,0.1764,0.0382
1128,b3d4,7.071,21.2132,-64,0.30510302,9.886448566,4.9124E-06,0.0004015,3.260804444,0.9814,0.2583,0.2695,0.0423
1129,c2a1,7.071,21.2132,-64,0.298861796,9.973595587,4.8888E-06,0.000403052,3.238082878,0.9807,0.261,0.2671,0.0417
1130,c2a2,7.071,15.811,-64,0.719165531,9.880926914,1.58107E-05,0.000403975,3.614250193,0.7169,0.2567,0.1769,0.039
1131,c2a3,7.071,15.811,-64,0.72339866,9.998391535,1.58743E-05,0.00039551,3.635521335,0.7103,0.2545,0.1828,0.0399
1132,c2a4,7.071,21.2132,-64,0.301708111,10.1187061,4.9496E-06,0.000403517,3.260188302,0.9825,0.2587,0.2648,0.0394
1133,c2b1,7.071,15.811,-64,0.728951286,9.822619808,1.59749E-05,0.000396647,3.631569544,0.7089,0.2689,0.1804,0.0386
1134,c2b4,7.071,15.811,-64,0.728168833,10.0439799,1.59771E-05,0.000395508,3.624825676,0.7067,0.2511,0.1764,0.0441
1135,c2c1,7.071,15.811,-64,0.718185958,10.00232824,1.60552E-05,0.0004059,3.648374572,0.7145,0.269,0.1854,0.04
1136,c2c4,7.071,15.811,-64,0.720080551,9.918445505,1.60065E-05,0.000405204,3.633957618,0.7218,0.2604,0.1818,0.0434
1137,c2d1,7.071,21.2132,-64,0.300751475,10.10167781,4.9691E-06,0.000396236,3.270321766,0.981,0.2611,0.2651,0.0378
1138,c2d2,7.071,15.811,-64,0.731384063,9.939208722,0.000016043,0.000394561,3.630563739,0.7188,0.2557,0.1724,0.0418
1139,c2d3,7.071,15.811,-64,0.726598176,10.04864765,1.60417E-05,0.00039778,3.638097625,0.7067,0.2534,0.1764,0.0382
1140,c2d4,7.071,21.2132,-64,0.30510302,9.886448566,4.9124E-06,0.0004015,3.260804444,0.9814,0.2583,0.2695,0.0423
1141,c3a1,7.071,21.2132,-64,0.298861796,9.973595587,4.8888E-06,0.000403052,3.238082878,0.9807,0.261,0.2671,0.0417
1142,c3a2,7.071,15.811,-64,0.719165531,9.880926914,1.58107E-05,0.000403975,3.614250193,0.7169,0.2567,0.1769,0.039
1143,c3a3,7.071,15.811,-64,0.72339866,9.998391535,1.58743E-05,0.00039551,3.635521335,0.7103,0.2545,0.1828,0.0399
1144,c3a4,7.071,21.2132,-64,0.301708111,10.1187061,4.9496E-06,0.000403517,3.260188302,0.9825,0.2587,0.2648,0.0394
1145,c3b1,7.071,15.811,-64,0.728951286,9.822619808,1.59749E-05,0.000396647,3.631569544,0.7089,0.2689,0.1804,0.0386
1146,c3b4,7.071,15.811,-64,0.728168833,10.0439799,1.59771E-05,0.000395508,3.624825676,0.7067,0.2511,0.1764,0.0441
1147,c3c1,7.071,15.811,-64,0.718185958,10.00232824,1.60552E-05,0.0004059,3.648374572,0.7145,0.269,0.1854,0.04
1148,c3c4,7.071,15.811,-64,0.720080551,9.918445505,1.60065E-05,0.000405204,3.633957618,0.7218,0.2604,0.1818,0.0434
1149,c3d1,7.071,21.2132,-64,0.300751475,10.10167781,4.9691E-06,0.000396236,3.270321766,0.981,0.2611,0.2651,0.0378
1150,c3d2,7.071,15.811,-64,0.731384063,9.939208722,0.000016043,0.000394561,3.630563739,0.7188,0.2557,0.1724,0.0418
1151,c3d3,7.071,15.811,-64,0.726598176,10.04864765,1.60417E-05,0.00039778,3.638097625,0.7067,0.2534,0.1764,0.0382
1152,c3d4,7.071,21.2132,-64,0.30510302,9.886448566,4.9124E-06,0.0004015,3.260804444,0.9814,0.2583,0.2695,0.0423
1153,b2a1,7.071,21.2132,-59,0.705421068,31.53927852,4.8888E-06,0.000403052,5.020120975,0.7164,0.0913,0.1818,0.0144
1154,b2a2,7.071,15.811,-59,1.341778033,31.24623444,1.58107E-05,0.000403975,5.468559849,0.3278,0.0878,0.1024,0.0124
1155,b2a3,7.071,15.811,-59,1.345734933,31.61769019,1.58743E-05,0.00039551,5.496809223,0.3209,0.0901,0.1068,0.0143
1156,b2a4,7.071,21.2132,-59,0.710041071,31.99815824,4.9496E-06,0.000403517,5.045075574,0.7217,0.0904,0.1819,0.0138
1157,b2b1,7.071,15.811,-59,1.355451987,31.06185118,1.59749E-05,0.000396647,5.491941239,0.3317,0.0941,0.105,0.0146
1158,b2b4,7.071,15.811,-59,1.355065789,31.76185326,1.59771E-05,0.000395508,5.482061452,0.3335,0.0895,0.1038,0.013
1159,b2c1,7.071,15.811,-59,1.342123408,31.63013916,1.60552E-05,0.0004059,5.509746677,0.3348,0.0943,0.1096,0.0145
1160,b2c4,7.071,15.811,-59,1.341369057,31.36487864,1.60065E-05,0.000405204,5.492474582,0.3264,0.096,0.1065,0.0143
1161,b2d1,7.071,21.2132,-59,0.70855212,31.94431005,4.9691E-06,0.000396236,5.054996204,0.7217,0.0877,0.1785,0.0145
1162,b2d2,7.071,15.811,-59,1.360307646,31.4305377,0.000016043,0.000394561,5.48869042,0.3283,0.0906,0.1016,0.0129
1163,b2d3,7.071,15.811,-59,1.352988609,31.77661398,1.60417E-05,0.00039778,5.497344045,0.3139,0.0871,0.1032,0.0126
1164,b2d4,7.071,21.2132,-59,0.718774242,31.26369544,4.9124E-06,0.0004015,5.043392891,0.7305,0.086,0.1837,0.0142
1165,b3a1,7.071,21.2132,-59,0.705421068,31.53927852,4.8888E-06,0.000403052,5.020120975,0.7164,0.0913,0.1818,0.0144
1166,b3a2,7.071,15.811,-59,1.341778033,31.24623444,1.58107E-05,0.000403975,5.468559849,0.3278,0.0878,0.1024,0.0124
1167,b3a3,7.071,15.811,-59,1.345734933,31.61769019,1.58743E-05,0.00039551,5.496809223,0.3209,0.0901,0.1068,0.0143
1168,b3a4,7.071,21.2132,-59,0.710041071,31.99815824,4.9496E-06,0.000403517,5.045075574,0.7217,0.0904,0.1819,0.0138
1169,b3b1,7.071,15.811,-59,1.355451987,31.06185118,1.59749E-05,0.000396647,5.491941239,0.3317,0.0941,0.105,0.0146
1170,b3b4,7.071,15.811,-59,1.355065789,31.76185326,1.59771E-05,0.000395508,5.482061452,0.3335,0.0895,0.1038,0.013
1171,b3c1,7.071,15.811,-59,1.342123408,31.63013916,1.60552E-05,0.0004059,5.509746677,0.3348,0.0943,0.1096,0.0145
1172,b3c4,7.071,15.811,-59,1.341369057,31.36487864,1.60065E-05,0.000405204,5.492474582,0.3264,0.096,0.1065,0.0143
1173,b3d1,7.071,21.2132,-59,0.70855212,31.94431005,4.9691E-06,0.000396236,5.054996204,0.7217,0.0877,0.1785,0.0145
1174,b3d2,7.071,15.811,-59,1.360307646,31.4305377,0.000016043,0.000394561,5.48869042,0.3283,0.0906,0.1016,0.0129
1175,b3d3,7.071,15.811,-59,1.352988609,31.77661398,1.60417E-05,0.00039778,5.497344045,0.3139,0.0871,0.1032,0.0126
1176,b3d4,7.071,21.2132,-59,0.718774242,31.26369544,4.9124E-06,0.0004015,5.043392891,0.7305,0.086,0.1837,0.0142
1177,c2a1,7.071,21.2132,-59,0.705421068,31.53927852,4.8888E-06,0.000403052,5.020120975,0.7164,0.0913,0.1818,0.0144
1178,c2a2,7.071,15.811,-59,1.341778033,31.24623444,1.58107E-05,0.000403975,5.468559849,0.3278,0.0878,0.1024,0.0124
1179,c2a3,7.071,15.811,-59,1.345734933,31.61769019,1.58743E-05,0.00039551,5.496809223,0.3209,0.0901,0.1068,0.0143
1180,c2a4,7.071,21.2132,-59,0.710041071,31.99815824,4.9496E-06,0.000403517,5.045075574,0.7217,0.0904,0.1819,0.0138
1181,c2b1,7.071,15.811,-59,1.355451987,31.06185118,1.59749E-05,0.000396647,5.491941239,0.3317,0.0941,0.105,0.0146
1182,c2b4,7.071,15.811,-59,1.355065789,31.76185326,1.59771E-05,0.000395508,5.482061452,0.3335,0.0895,0.1038,0.013
1183,c2c1,7.071,15.811,-59,1.342123408,31.63013916,1.60552E-05,0.0004059,5.509746677,0.3348,0.0943,0.1096,0.0145
1184,c2c4,7.071,15.811,-59,1.341369057,31.36487864,1.60065E-05,0.000405204,5.492474582,0.3264,0.096,0.1065,0.0143
1185,c2d1,7.071,21.2132,-59,0.70855212,31.94431005,4.9691E-06,0.000396236,5.054996204,0.7217,0.0877,0.1785,0.0145
1186,c2d2,7.071,15.811,-59,1.360307646,31.4305377,0.000016043,0.000394561,5.48869042,0.3283,0.0906,0.1016,0.0129
1187,c2d3,7.071,15.811,-59,1.352988609,31.77661398,1.60417E-05,0.00039778,5.497344045,0.3139,0.0871,0.1032,0.0126
1188,c2d4,7.071,21.2132,-59,0.718774242,31.26369544,4.9124E-06,0.0004015,5.043392891,0.7305,0.086,0.1837,0.0142
1189,c3a1,7.071,21.2132,-59,0.705421068,31.53927852,4.8888E-06,0.000403052,5.020120975,0.7164,0.0913,0.1818,0.0144
1190,c3a2,7.071,15.811,-59,1.341778033,31.24623444,1.58107E-05,0.000403975,5.468559849,0.3278,0.0878,0.1024,0.0124
1191,c3a3,7.071,15.811,-59,1.345734933,31.61769019,1.58743E-05,0.00039551,5.496809223,0.3209,0.0901,0.1068,0.0143
1192,c3a4,7.071,21.2132,-59,0.710041071,31.99815824,4.9496E-06,0.000403517,5.045075574,0.7217,0.0904,0.1819,0.0138
1193,c3b1,7.071,15.811,-59,1.355451987,31.06185118,1.59749E-05,0.000396647,5.491941239,0.3317,0.0941,0.105,0.0146
1194,c3b4,7.071,15.811,-59,1.355065789,31.76185326,1.59771E-05,0.000395508,5.482061452,0.3335,0.0895,0.1038,0.013
1195,c3c1,7.071,15.811,-59,1.342123408,31.63013916,1.60552E-05,0.0004059,5.509746677,0.3348,0.0943,0.1096,0.0145
1196,c3c4,7.071,15.811,-59,1.341369057,31.36487864,1.60065E-05,0.000405204,5.492474582,0.3264,0.096,0.1065,0.0143
1197,c3d1,7.071,21.2132,-59,0.70855212,31.94431005,4.9691E-06,0.000396236,5.054996204,0.7217,0.0877,0.1785,0.0145
1198,c3d2,7.071,15.811,-59,1.360307646,31.4305377,0.000016043,0.000394561,5.48869042,0.3283,0.0906,0.1016,0.0129
1199,c3d3,7.071,15.811,-59,1.352988609,31.77661398,1.60417E-05,0.00039778,5.497344045,0.3139,0.0871,0.1032,0.0126
1200,c3d4,7.071,21.2132,-59,0.718774242,31.26369544,4.9124E-06,0.0004015,5.043392891,0.7305,0.086,0.1837,0.0142
1201,b2a1,7.071,21.2132,-54,1.324195992,99.73595587,4.8888E-06,0.000403052,7.006750021,0.3323,0.0307,0.1046,0.0052
1202,b2a2,7.071,15.811,-54,1.988025248,98.80926914,1.58107E-05,0.000403975,7.391363557,0.1175,0.0297,0.0488,0.0044
1203,b2a3,7.071,15.811,-54,1.990092113,99.98391535,1.58743E-05,0.00039551,7.425136421,0.1113,0.0289,0.0499,0.0037
1204,b2a4,7.071,21.2132,-54,1.328645378,101.187061,4.9496E-06,0.000403517,7.033950932,0.3408,0.0299,0.1027,0.0039
1205,b2b1,7.071,15.811,-54,2.002350837,98.22619808,1.59749E-05,0.000396647,7.417368175,0.1185,0.031,0.049,0.0051
1206,b2b4,7.071,15.811,-54,2.002192685,100.439799,1.59771E-05,0.000395508,7.407784175,0.1217,0.0283,0.0453,0.0039
1207,b2c1,7.071,15.811,-54,1.988630581,100.0232824,1.60552E-05,0.0004059,7.435347299,0.1202,0.0311,0.0504,0.0044
1208,b2c4,7.071,15.811,-54,1.987467269,99.18445505,1.60065E-05,0.000405204,7.417609881,0.1166,0.0318,0.0494,0.0039
1209,b2d1,7.071,21.2132,-54,1.327125345,101.0167781,4.9691E-06,0.000396236,7.040895024,0.3314,0.0291,0.1022,0.0056
1210,b2d2,7.071,15.811,-54,2.008792854,99.39208722,0.000016043,0.000394561,7.412265639,0.1162,0.0308,0.0449,0.0034
1211,b2d3,7.071,15.811,-54,2.000782444,100.4864765,1.60417E-05,0.00039778,7.422402925,0.1153,0.0286,0.0469,0.0037
1212,b2d4,7.071,21.2132,-54,1.343237102,98.86448566,4.9124E-06,0.0004015,7.027849819,0.3348,0.0298,0.1089,0.0051
1213,b3a1,7.071,21.2132,-54,1.324195992,99.73595587,4.8888E-06,0.000403052,7.006750021,0.3323,0.0307,0.1046,0.0052
1214,b3a2,7.071,15.811,-54,1.988025248,98.80926914,1.58107E-05,0.000403975,7.391363557,0.1175,0.0297,0.0488,0.0044
1215,b3a3,7.071,15.811,-54,1.990092113,99.98391535,1.58743E-05,0.00039551,7.425136421,0.1113,0.0289,0.0499,0.0037
1216,b3a4,7.071,21.2132,-54,1.328645378,101.187061,4.9496E-06,0.000403517,7.033950932,0.3408,0.0299,0.1027,0.0039
1217,b3b1,7.071,15.811,-54,2.002350837,98.22619808,1.59749E-05,0.000396647,7.417368175,0.1185,0.031,0.049,0.0051
1218,b3b4,7.071,15.811,-54,2.002192685,100.439799,1.59771E-05,0.000395508,7.407784175,0.1217,0.0283,0.0453,0.0039
1219,b3c1,7.071,15.811,-54,1.988630581,100.0232824,1.60552E-05,0.0004059,7.435347299,0.1202,0.0311,0.0504,0.0044
1220,b3c4,7.071,15.811,-54,1.987467269,99.18445505,1.60065E-05,0.000405204,7.417609881,0.1166,0.0318,0.0494,0.0039
1221,b3d1,7.071,21.2132,-54,1.327125345,101.0167781,4.9691E-06,0.000396236,7.040895024,0.3314,0.0291,0.1022,0.0056
1222,b3d2,7.071,15.811,-54,2.008792854,99.39208722,0.000016043,0.000394561,7.412265639,0.1162,0.0308,0.0449,0.0034
1223,b3d3,7.071,15.811,-54,2.000782444,100.4864765,1.60417E-05,0.00039778,7.422402925,0.1153,0.0286,0.0469,0.0037
1224,b3d4,7.071,21.2132,-54,1.343237102,98.86448566,4.9124E-06,0.0004015,7.027849819,0.3348,0.0298,0.1089,0.0051
1225,c2a1,7.071,21.2132,-54,1.324195992,99.73595587,4.8888E-06,0.000403052,7.006750021,0.3323,0.0307,0.1046,0.0052
1226,c2a2,7.071,15.811,-54,1.988025248,98.80926914,1.58107E-05,0.000403975,7.391363557,0.1175,0.0297,0.0488,0.0044
1227,c2a3,7.071,15.811,-54,1.990092113,99.98391535,1.58743E-05,0.00039551,7.425136421,0.1113,0.0289,0.0499,0.0037
1228,c2a4,7.071,21.2132,-54,1.328645378,101.187061,4.9496E-06,0.000403517,7.033950932,0.3408,0.0299,0.1027,0.0039
1229,c2b1,7.071,15.811,-54,2.002350837,98.22619808,1.59749E-05,0.000396647,7.417368175,0.1185,0.031,0.049,0.0051
1230,c2b4,7.071,15.811,-54,2.002192685,100.439799,1.59771E-05,0.000395508,7.407784175,0.1217,0.0283,0.0453,0.0039
1231,c2c1,7.071,15.811,-54,1.988630581,100.0232824,1.60552E-05,0.0004059,7.435347299,0.1202,0.0311,0.0504,0.0044
1232,c2c4,7.071,15.811,-54,1.987467269,99.18445505,1.60065E-05,0.000405204,7.417609881,0.1166,0.0318,0.0494,0.0039
1233,c2d1,7.071,21.2132,-54,1.327125345,101.0167781,4.9691E-06,0.000396236,7.040895024,0.3314,0.0291,0.1022,0.0056
1234,c2d2,7.071,15.811,-54,2.008792854,99.39208722,0.000016043,0.000394561,7.412265639,0.1162,0.0308,0.0449,0.0034
1235,c2d3,7.071,15.811,-54,2.000782444,100.4864765,1.60417E-05,0.00039778,7.422402925,0.1153,0.0286,0.0469,0.0037
1236,c2d4,7.071,21.2132,-54,1.343237102,98.86448566,4.9124E-06,0.0004015,7.027849819,0.3348,0.0298,0.1089,0.0051
1237,c3a1,7.071,21.2132,-54,1.324195992,99.73595587,4.8888E-06,0.000403052,7.006750021,0.3323,0.0307,0.1046,0.0052
1238,c3a2,7.071,15.811,-54,1.988025248,98.80926914,1.58107E-05,0.000403975,7.391363557,0.1175,0.0297,0.0488,0.0044
1239,c3a3,7.071,15.811,-54,1.990092113,99.98391535,1.58743E-05,0.00039551,7.425136421,0.1113,0.0289,0.0499,0.0037
1240,c3a4,7.071,21.2132,-54,1.328645378,101.187061,4.9496E-06,0.000403517,7.033950932,0.3408,0.0299,0.1027,0.0039
